transaction_id,timestamp,timestamp_unix,amount,merchant_id,customer_id,account_created_at,account_created_unix,device_id,ip_id,payment_instrument_id,location,transaction_type,label,abuse_type,ring_id,is_fraud
tx_00000944,2026-08-01T11:59:20.746263,1785565760.746263,518.31,merch_0019,cust_010959,2025-12-27T19:44:17.933529,1766844857.933529,dev_945483,ip_71327,card_246244,Jaipur,payment,legitimate,none,,0
tx_00000945,2026-08-01T11:59:24.865760,1785565764.86576,217.74,merch_0043,cust_003346,2026-07-19T19:19:43.527964,1784468983.527964,dev_416878,ip_29561,card_998895,Delhi NCR,payment,legitimate,none,,0
tx_00000946,2026-08-01T11:59:39.677579,1785565779.677579,638.12,merch_0028,cust_006528,2026-05-22T01:44:26.847821,1779394466.847821,dev_360201,ip_45072,card_586727,Kolkata,payment,legitimate,none,,0
tx_00000947,2026-08-01T12:00:23.512807,1785565823.512807,700.51,merch_0048,cust_013241,2026-05-15T21:14:43.974192,1778859883.974192,dev_521569,ip_56856,card_802755,Delhi NCR,payment,legitimate,none,,0
tx_00000948,2026-08-01T12:00:23.769567,1785565823.769567,1366.09,merch_0048,cust_001466,2025-09-25T14:53:52.061096,1758792232.061096,dev_255568,ip_13747,card_509645,Kochi,payment,legitimate,none,,0
tx_00000949,2026-08-01T12:00:28.406214,1785565828.406214,28051.44,merch_0041,cust_003678,2025-12-02T15:09:24.611863,1764668364.611863,dev_178155,ip_51769,card_515735,Jaipur,payment,legitimate,none,,0
tx_00000950,2026-08-01T12:00:31.720222,1785565831.720222,446.5,merch_0005,cust_013701,2025-11-28T06:02:36.695397,1764289956.695397,dev_443992,ip_56289,card_711285,Pune,payment,legitimate,none,,0
tx_00000951,2026-08-01T12:01:06.868576,1785565866.868576,10.0,merch_0000,cust_014235,2026-02-06T14:53:58.742020,1770369838.74202,dev_161001,ip_41575,card_854295,Bengaluru,payment,legitimate,none,,0
tx_00000952,2026-08-01T12:01:07.082684,1785565867.082684,593.82,merch_0003,cust_010867,2025-09-16T16:59:41.035543,1758022181.035543,dev_488976,ip_21857,card_701496,Kochi,payment,legitimate,none,,0
tx_00000953,2026-08-01T12:01:08.204739,1785565868.204739,1790.61,merch_0046,cust_009530,2026-04-30T15:56:25.787888,1777544785.787888,dev_905073,ip_12907,card_691178,Bengaluru,payment,legitimate,none,,0
tx_00000954,2026-08-01T12:01:13.701472,1785565873.701472,406.23,merch_0002,cust_008416,2026-02-25T20:49:43.504426,1772032783.504426,dev_728949,ip_60550,card_536477,Ahmedabad,payment,legitimate,none,,0
tx_00000955,2026-08-01T12:01:57.257372,1785565917.257372,12846.15,merch_0007,cust_012106,2025-12-21T16:07:35.821247,1766313455.821247,dev_738453,ip_83150,card_775027,Pune,payment,legitimate,none,,0
tx_00000956,2026-08-01T12:02:18.362627,1785565938.362627,1712.94,merch_0033,cust_006025,2025-10-12T00:30:03.992630,1760209203.99263,dev_485026,ip_72011,card_476686,Jaipur,payment,legitimate,none,,0
tx_00000957,2026-08-01T12:02:54.256758,1785565974.256758,118.48,merch_0040,cust_001520,2025-08-29T09:55:34.852625,1756441534.852625,dev_742010,ip_79361,card_243123,Mumbai,payment,legitimate,none,,0
tx_00000958,2026-08-01T12:03:35.609084,1785566015.609084,18121.53,merch_0036,cust_007258,2026-01-12T11:31:20.835141,1768197680.835141,dev_938935,ip_84574,card_690216,Delhi NCR,payment,legitimate,none,,0
tx_00000959,2026-08-01T12:03:37.430299,1785566017.430299,1004.47,merch_0002,cust_006592,2026-04-03T23:41:00.825148,1775239860.825148,dev_825185,ip_92170,card_249741,Kochi,payment,legitimate,none,,0
tx_00000960,2026-08-01T12:04:20.427745,1785566060.427745,549.07,merch_0039,cust_007021,2026-03-01T21:42:03.563404,1772381523.563404,dev_768274,ip_60149,card_184159,Delhi NCR,payment,legitimate,none,,0
tx_00000961,2026-08-01T12:04:43.993102,1785566083.993102,430.76,merch_0017,cust_005958,2025-11-17T12:38:29.238741,1763363309.238741,dev_331634,ip_98778,card_720184,Bengaluru,payment,legitimate,none,,0
tx_00000962,2026-08-01T12:04:57.675216,1785566097.675216,248.43,merch_0045,cust_003394,2025-10-21T19:11:37.031576,1761054097.031576,dev_599984,ip_34637,card_287102,Delhi NCR,payment,legitimate,none,,0
tx_00000963,2026-08-01T12:04:58.737719,1785566098.737719,4129.34,merch_0003,cust_002655,2025-10-31T14:00:40.815027,1761899440.815027,dev_280615,ip_65605,card_888558,Delhi NCR,payment,legitimate,none,,0
tx_00000964,2026-08-01T12:05:22.221028,1785566122.221028,4186.78,merch_0036,cust_004719,2025-10-10T04:59:17.389202,1760052557.389202,dev_439832,ip_50250,card_564894,Ahmedabad,payment,legitimate,none,,0
tx_00000965,2026-08-01T12:05:22.511748,1785566122.511748,272.24,merch_0001,cust_003725,2025-12-19T18:15:48.600866,1766148348.600866,dev_977665,ip_76388,card_893326,Bengaluru,payment,legitimate,none,,0
tx_00000966,2026-08-01T12:06:10.845532,1785566170.845532,10.0,merch_0026,cust_010406,2026-07-19T09:17:28.041460,1784432848.04146,dev_953749,ip_50052,card_389690,Jaipur,payment,legitimate,none,,0
tx_00000967,2026-08-01T12:06:10.932362,1785566170.932362,931.3,merch_0041,cust_006799,2026-04-14T14:03:08.591779,1776155588.591779,dev_590980,ip_18525,card_562080,Kolkata,payment,legitimate,none,,0
tx_00000968,2026-08-01T12:06:31.158426,1785566191.158426,477.84,merch_0021,cust_001313,2025-08-17T05:32:30.765146,1755388950.765146,dev_445246,ip_66075,card_556617,Jaipur,payment,legitimate,none,,0
tx_00000969,2026-08-01T12:06:46.702245,1785566206.702245,508.52,merch_0038,cust_011988,2025-11-14T22:56:36.838688,1763141196.838688,dev_321243,ip_98716,card_800097,Jaipur,payment,legitimate,none,,0
tx_00000970,2026-08-01T12:06:52.102936,1785566212.102936,2157.6,merch_0007,cust_014266,2026-02-28T02:05:53.187469,1772224553.187469,dev_865157,ip_13882,card_690134,Chennai,payment,legitimate,none,,0
tx_00000971,2026-08-01T12:07:14.820848,1785566234.820848,547.27,merch_0003,cust_004028,2025-08-19T10:38:38.699450,1755580118.69945,dev_987061,ip_58647,card_897902,Ahmedabad,payment,legitimate,none,,0
tx_00000972,2026-08-01T12:07:16.977205,1785566236.977205,38671.12,merch_0040,cust_001422,2025-12-05T06:02:34.960775,1764894754.960775,dev_937754,ip_62358,card_644645,Kolkata,payment,legitimate,none,,0
tx_00000973,2026-08-01T12:07:22.985444,1785566242.985444,258.82,merch_0018,cust_006889,2026-06-02T03:42:58.172762,1780351978.172762,dev_706258,ip_25490,card_549414,Ahmedabad,payment,legitimate,none,,0
tx_00000974,2026-08-01T12:07:35.031306,1785566255.031306,504.69,merch_0030,cust_003453,2025-08-28T15:50:46.831260,1756376446.83126,dev_388349,ip_77631,card_557399,Hyderabad,payment,legitimate,none,,0
tx_00000975,2026-08-01T12:07:39.739520,1785566259.73952,6968.52,merch_0034,cust_003783,2026-01-28T02:09:34.456862,1769546374.456862,dev_863157,ip_28574,card_227341,Jaipur,payment,legitimate,none,,0
tx_00000976,2026-08-01T12:07:41.335193,1785566261.335193,994.03,merch_0002,cust_001607,2025-12-07T14:58:56.623034,1765099736.623034,dev_334785,ip_96273,card_343877,Kolkata,payment,legitimate,none,,0
tx_00000977,2026-08-01T12:07:53.319608,1785566273.319608,478.28,merch_0007,cust_004256,2025-10-08T03:09:29.229372,1759873169.229372,dev_649348,ip_96549,card_198231,Ahmedabad,payment,legitimate,none,,0
tx_00000978,2026-08-01T12:07:57.854026,1785566277.854026,645.16,merch_0033,cust_006809,2025-08-11T12:02:42.313579,1754893962.313579,dev_614374,ip_73995,card_778725,Pune,payment,legitimate,none,,0
tx_00000979,2026-08-01T12:08:16.400576,1785566296.400576,1964.26,merch_0032,cust_012655,2026-03-30T07:15:46.646258,1774835146.646258,dev_981039,ip_29960,card_168060,Jaipur,payment,legitimate,none,,0
tx_00000980,2026-08-01T12:08:26.177616,1785566306.177616,1465.08,merch_0009,cust_001805,2026-03-04T10:24:26.344019,1772600066.344019,dev_437917,ip_90783,card_604903,Kochi,payment,legitimate,none,,0
tx_00000981,2026-08-01T12:08:52.085718,1785566332.085718,538.44,merch_0022,cust_009835,2026-02-28T17:42:27.073064,1772280747.073064,dev_936982,ip_73567,card_521670,Jaipur,payment,legitimate,none,,0
tx_00000982,2026-08-01T12:09:13.609566,1785566353.609566,214.48,merch_0022,cust_001909,2026-06-06T03:45:55.226032,1780697755.226032,dev_852308,ip_46404,card_105068,Hyderabad,payment,legitimate,none,,0
tx_00000983,2026-08-01T12:09:16.414523,1785566356.414523,544.8,merch_0030,cust_005556,2025-08-07T22:38:37.212256,1754586517.212256,dev_710674,ip_42045,card_340983,Bengaluru,payment,legitimate,none,,0
tx_00000984,2026-08-01T12:09:26.221797,1785566366.221797,17813.21,merch_0034,cust_014331,2026-05-03T04:32:32.259170,1777762952.25917,dev_264898,ip_80212,card_459699,Mumbai,payment,legitimate,none,,0
tx_00000985,2026-08-01T12:09:40.208268,1785566380.208268,14733.568721157297,merch_0001,cust_003109,2025-10-04T15:15:17.043682,1759571117.043682,dev_unfamiliar_33596,ip_78106,card_811485,Ahmedabad,payment,isolated_anomaly,none,,1
tx_00000986,2026-08-01T12:09:54.551711,1785566394.551711,77.67,merch_0028,cust_003929,2026-02-25T01:28:22.897525,1771963102.897525,dev_497858,ip_14472,card_523138,Kolkata,payment,legitimate,none,,0
tx_00000987,2026-08-01T12:10:14.637095,1785566414.637095,245.27,merch_0036,cust_006440,2026-01-28T15:16:04.902350,1769593564.90235,dev_167248,ip_20838,card_131996,Kolkata,payment,legitimate,none,,0
tx_00000988,2026-08-01T12:10:26.365049,1785566426.365049,300.16,merch_0048,cust_010155,2026-02-23T22:19:34.373319,1771865374.373319,dev_198975,ip_95939,card_663434,Kochi,payment,legitimate,none,,0
tx_00000989,2026-08-01T12:10:44.582664,1785566444.582664,262.91,merch_0032,cust_000690,2026-05-23T02:43:12.810394,1779484392.810394,dev_953459,ip_98505,card_356590,Ahmedabad,payment,legitimate,none,,0
tx_00000990,2026-08-01T12:10:47.977782,1785566447.977782,260.62,merch_0030,cust_004366,2025-11-21T23:53:11.277949,1763749391.277949,dev_487040,ip_61432,card_916890,Chennai,payment,legitimate,none,,0
tx_00000991,2026-08-01T12:10:54.356590,1785566454.35659,384.38,merch_0006,cust_009641,2026-01-19T14:59:59.637067,1768814999.637067,dev_277763,ip_68011,card_588071,Pune,payment,legitimate,none,,0
tx_00000992,2026-08-01T12:11:06.641989,1785566466.641989,500.09,merch_0043,cust_007031,2026-07-05T17:04:10.223767,1783251250.223767,dev_257669,ip_78486,card_387057,Ahmedabad,payment,legitimate,none,,0
tx_00000993,2026-08-01T12:11:30.069265,1785566490.069265,389.66,merch_0014,cust_006402,2025-11-03T13:45:22.728967,1762157722.728967,dev_181219,ip_52707,card_460478,Delhi NCR,payment,legitimate,none,,0
tx_00000994,2026-08-01T12:11:37.475287,1785566497.475287,402.8,merch_0023,cust_007869,2026-01-17T18:44:19.179795,1768655659.179795,dev_737676,ip_82142,card_608918,Pune,payment,legitimate,none,,0
tx_00000995,2026-08-01T12:11:59.699335,1785566519.699335,149.46,merch_0034,cust_001549,2026-04-21T14:31:53.657220,1776762113.65722,dev_935991,ip_38053,card_179285,Delhi NCR,payment,legitimate,none,,0
tx_00000996,2026-08-01T12:12:01.724246,1785566521.724246,342.0,merch_0009,cust_001355,2026-02-18T07:14:13.969496,1771379053.969496,dev_552078,ip_45087,card_607660,Hyderabad,payment,legitimate,none,,0
tx_00000997,2026-08-01T12:12:10.837255,1785566530.837255,263.74,merch_0010,cust_012686,2026-01-26T11:08:18.195339,1769405898.195339,dev_243406,ip_96352,card_827775,Kolkata,payment,legitimate,none,,0
tx_00000998,2026-08-01T12:12:12.687671,1785566532.687671,6122.46,merch_0042,cust_003536,2026-07-14T12:50:14.845828,1784013614.845828,dev_358955,ip_17493,card_431524,Kolkata,payment,legitimate,none,,0
tx_00000999,2026-08-01T12:12:17.836941,1785566537.836941,658.84,merch_0035,cust_014718,2026-02-06T04:48:38.917206,1770333518.917206,dev_152842,ip_76289,card_558767,Pune,payment,legitimate,none,,0
tx_00001000,2026-08-01T12:12:29.443489,1785566549.443489,96.79,merch_0014,cust_009999,2026-04-12T18:57:42.255932,1776000462.255932,dev_360475,ip_95614,card_332415,Bengaluru,payment,legitimate,none,,0
tx_00001001,2026-08-01T12:12:35.675679,1785566555.675679,1548.49,merch_0025,cust_000454,2026-01-04T08:50:11.134060,1767496811.13406,dev_598199,ip_42417,card_922282,Hyderabad,payment,legitimate,none,,0
tx_00001002,2026-08-01T12:12:36.590168,1785566556.590168,1859.59,merch_0012,cust_003217,2026-01-12T00:21:08.825854,1768157468.825854,dev_369376,ip_97676,card_879570,Mumbai,payment,legitimate,none,,0
tx_00001003,2026-08-01T12:12:47.154700,1785566567.1547,1659.18,merch_0011,cust_000903,2025-10-26T09:13:40.653650,1761450220.65365,dev_578270,ip_15764,card_567194,Delhi NCR,payment,legitimate,none,,0
tx_00001004,2026-08-01T12:13:12.929306,1785566592.929306,527.89,merch_0005,cust_009480,2026-03-24T07:36:51.310868,1774318011.310868,dev_795049,ip_10302,card_118207,Ahmedabad,payment,legitimate,none,,0
tx_00001005,2026-08-01T12:13:18.357251,1785566598.357251,53693.86,merch_0039,cust_010881,2026-01-30T22:23:08.888288,1769791988.888288,dev_650649,ip_55244,card_796177,Mumbai,payment,legitimate,none,,0
tx_00001006,2026-08-01T12:13:20.249966,1785566600.249966,559.74,merch_0005,cust_010692,2025-12-13T16:15:54.886442,1765622754.886442,dev_772541,ip_64588,card_862807,Mumbai,payment,legitimate,none,,0
tx_00001007,2026-08-01T12:13:24.471029,1785566604.471029,2979.9111491284207,merch_0003,cust_004283,2026-06-29T16:07:06.977044,1782729426.977044,dev_unfamiliar_66687,ip_66746,card_290471,Ahmedabad,payment,isolated_anomaly,none,,1
tx_00001008,2026-08-01T12:13:36.423029,1785566616.423029,322.6,merch_0021,cust_008525,2026-01-19T07:32:49.566694,1768788169.566694,dev_552301,ip_60259,card_268873,Kolkata,payment,legitimate,none,,0
tx_00001009,2026-08-01T12:14:02.919937,1785566642.919937,607.44,merch_0011,cust_014558,2025-09-08T04:33:47.156127,1757286227.156127,dev_485420,ip_35451,card_877363,Kochi,payment,legitimate,none,,0
tx_00001010,2026-08-01T12:14:04.791790,1785566644.79179,118.94,merch_0015,cust_009299,2026-07-11T03:03:22.393898,1783719202.393898,dev_115181,ip_39355,card_819222,Bengaluru,payment,legitimate,none,,0
tx_00001011,2026-08-01T12:14:06.957706,1785566646.957706,27576.68,merch_0023,cust_009221,2026-03-13T13:45:21.902403,1773389721.902403,dev_273915,ip_99133,card_103287,Hyderabad,payment,legitimate,none,,0
tx_00001012,2026-08-01T12:14:28.741630,1785566668.74163,27916.36,merch_0008,cust_006439,2026-01-15T08:41:04.935455,1768446664.935455,dev_344174,ip_40343,card_858380,Chennai,payment,legitimate,none,,0
tx_00001013,2026-08-01T12:14:40.410136,1785566680.410136,439.19,merch_0005,cust_003453,2025-08-28T15:50:46.831260,1756376446.83126,dev_586870,ip_32855,card_557399,Hyderabad,payment,legitimate,none,,0
tx_00001014,2026-08-01T12:14:46.516165,1785566686.516165,187.19,merch_0023,cust_008070,2025-10-26T12:59:58.357846,1761463798.357846,dev_958507,ip_93107,card_934219,Pune,payment,legitimate,none,,0
tx_00001015,2026-08-01T12:14:55.523653,1785566695.523653,848.95,merch_0024,cust_012407,2025-11-19T12:04:22.160177,1763534062.160177,dev_971663,ip_45743,card_113214,Delhi NCR,payment,legitimate,none,,0
tx_00001016,2026-08-01T12:15:23.485126,1785566723.485126,952.59,merch_0042,cust_005655,2026-06-16T23:22:06.594240,1781632326.59424,dev_458548,ip_10715,card_739859,Chennai,payment,legitimate,none,,0
tx_00001017,2026-08-01T12:16:10.369461,1785566770.369461,22661.39,merch_0048,cust_014723,2026-03-26T06:43:10.553947,1774487590.553947,dev_520941,ip_59889,card_547570,Hyderabad,payment,legitimate,none,,0
tx_00001018,2026-08-01T12:16:17.775482,1785566777.775482,348.48,merch_0023,cust_011343,2025-09-10T02:39:43.839727,1757452183.839727,dev_275635,ip_38382,card_257560,Delhi NCR,payment,legitimate,none,,0
tx_00001019,2026-08-01T12:16:26.535949,1785566786.535949,379.54,merch_0007,cust_006808,2026-07-08T11:30:37.285550,1783490437.28555,dev_896852,ip_31868,card_324062,Mumbai,payment,legitimate,none,,0
tx_00001020,2026-08-01T12:16:28.802977,1785566788.802977,16038.24,merch_0039,cust_002260,2026-03-30T05:21:37.040531,1774828297.040531,dev_638395,ip_73428,card_401549,Delhi NCR,payment,legitimate,none,,0
tx_00001021,2026-08-01T12:16:29.813818,1785566789.813818,498.59,merch_0026,cust_008504,2025-12-19T19:13:59.533794,1766151839.533794,dev_896630,ip_68080,card_462884,Ahmedabad,payment,legitimate,none,,0
tx_00001022,2026-08-01T12:16:31.662352,1785566791.662352,15563.59,merch_0007,cust_003178,2026-04-16T16:10:14.386663,1776336014.386663,dev_593845,ip_28159,card_671672,Delhi NCR,payment,legitimate,none,,0
tx_00001023,2026-08-01T12:16:32.935414,1785566792.935414,350.26,merch_0046,cust_007407,2026-06-06T04:06:34.466722,1780698994.466722,dev_563440,ip_88948,card_944086,Kolkata,payment,legitimate,none,,0
tx_00001024,2026-08-01T12:16:36.814507,1785566796.814507,530.23,merch_0039,cust_003630,2025-12-12T08:59:26.770034,1765510166.770034,dev_205677,ip_71451,card_804644,Bengaluru,payment,legitimate,none,,0
tx_00001025,2026-08-01T12:17:12.456830,1785566832.45683,309.19,merch_0040,cust_008111,2025-12-25T06:20:34.015886,1766623834.015886,dev_861861,ip_91700,card_811957,Pune,payment,legitimate,none,,0
tx_00001026,2026-08-01T12:17:27.602358,1785566847.602358,319.17,merch_0013,cust_010760,2025-09-20T06:44:26.913891,1758330866.913891,dev_278165,ip_81039,card_878896,Mumbai,payment,legitimate,none,,0
tx_00001027,2026-08-01T12:17:31.567153,1785566851.567153,30.55,merch_0033,cust_013951,2025-09-15T23:23:21.287030,1757958801.28703,dev_705916,ip_67476,card_934160,Mumbai,payment,legitimate,none,,0
tx_00001028,2026-08-01T12:17:38.536756,1785566858.536756,132.2,merch_0006,cust_005334,2026-02-02T02:46:26.881353,1769980586.881353,dev_200937,ip_54637,card_622111,Mumbai,payment,legitimate,none,,0
tx_00001029,2026-08-01T12:17:44.231240,1785566864.23124,368.68,merch_0007,cust_011221,2026-01-01T12:52:43.914500,1767252163.9145,dev_139768,ip_52159,card_479552,Jaipur,payment,legitimate,none,,0
tx_00001030,2026-08-01T12:18:05.306598,1785566885.306598,379.43,merch_0044,cust_012709,2026-03-28T10:45:23.075115,1774674923.075115,dev_761068,ip_83063,card_535180,Jaipur,payment,legitimate,none,,0
tx_00001031,2026-08-01T12:18:11.922363,1785566891.922363,1548.96,merch_0045,cust_012171,2025-09-24T23:01:07.302182,1758735067.302182,dev_642537,ip_86717,card_286730,Hyderabad,payment,legitimate,none,,0
tx_00001032,2026-08-01T12:18:12.080058,1785566892.080058,409.33,merch_0007,cust_012598,2025-12-08T17:11:13.061787,1765194073.061787,dev_413055,ip_88149,card_957410,Pune,payment,legitimate,none,,0
tx_00001033,2026-08-01T12:18:17.374145,1785566897.374145,209.42,merch_0012,cust_009096,2025-10-23T05:37:28.556197,1761178048.556197,dev_607816,ip_10105,card_730262,Chennai,payment,legitimate,none,,0
tx_00001034,2026-08-01T12:18:21.030924,1785566901.030924,197.55,merch_0019,cust_013714,2025-10-10T06:09:04.541607,1760056744.541607,dev_978364,ip_33953,card_344356,Ahmedabad,payment,legitimate,none,,0
tx_00001035,2026-08-01T12:18:56.207114,1785566936.207114,382.73,merch_0048,cust_005099,2026-03-19T09:59:26.276162,1773894566.276162,dev_733988,ip_93731,card_983340,Ahmedabad,payment,legitimate,none,,0
tx_00001036,2026-08-01T12:19:22.935049,1785566962.935049,130.5,merch_0040,cust_004421,2025-12-29T02:32:30.930811,1766955750.930811,dev_108284,ip_40477,card_295134,Jaipur,payment,legitimate,none,,0
tx_00001037,2026-08-01T12:20:01.832461,1785567001.832461,386.48,merch_0047,cust_014437,2026-07-20T07:16:33.622153,1784511993.622153,dev_603708,ip_81342,card_314341,Chennai,payment,legitimate,none,,0
tx_00001038,2026-08-01T12:20:11.655810,1785567011.65581,325.93,merch_0019,cust_012657,2025-11-08T20:07:21.645378,1762612641.645378,dev_581141,ip_13026,card_584617,Mumbai,payment,legitimate,none,,0
tx_00001039,2026-08-01T12:20:36.275155,1785567036.275155,145.98,merch_0005,cust_000955,2026-04-04T05:10:50.005433,1775259650.005433,dev_483563,ip_99167,card_191629,Ahmedabad,payment,legitimate,none,,0
